x,y,z
0.5718265433863563,0.19462818666377302,0.6237108233952235
0.014972054872919527,0.9727573093172928,0.0780944754606
0.9977271476151117,0.9911524105986668,0.028306229271575556
0.2619310955813072,0.9896443906723296,0.99378217226555
0.00038633608550608933,0.0808448413473214,0.046009633907301284
0.9942948678191601,0.8586614275237721,0.7856429780867221
0.9856465235686229,0.036828496547141265,0.00743940472497151
0.0038159440582050674,0.06396343907608137,0.9759975638982614
0.5213838944624232,0.5549972202586546,0.0909677511376158
0.041435738613711304,0.5567470888349912,0.5719628444975452
0.9979393666123675,0.03494081423628714,0.9704339068096293
0.5232667064959133,0.9963118144101648,0.4995707658373417
0.9663224780594363,0.4542971991581414,0.38172649669962366
0.6019024766151696,0.5525303469782791,0.9847123464339586
0.5056298647377812,0.04055527677204018,0.11539681827831527
0.13664074053343245,0.0016022992739512798,0.5237253745509711
0.9458829070871948,0.018200420224167235,0.45208476260553365
0.03232525292897526,0.521099538153557,0.061098794288494074
0.012917459922486385,0.9922465366990376,0.5708058751080892
0.005056479238508271,0.6450883896838527,0.9955356503793003
0.5559389007878719,0.9816496300771876,0.05414702850617825
0.9927181663523587,0.4485578003147572,0.8861538629260498
0.53614830391997,0.038157725477130255,0.9973914843609186
0.5270782255656248,0.5915414760158686,0.492076892483871
0.26823996155130325,0.318256934577685,0.30568421899189024
0.9097673288296017,0.585862285494909,0.013935202768481925
0.6489316590929766,0.9821029087375165,0.988204099885191
0.875682800002709,0.8420114706959465,0.3640213692204821
0.2784905348541459,0.3546079991816674,0.9100867306354854
0.2640763486579404,0.7610106791061771,0.27400274073295205
0.3215215879630686,0.7186930319522262,0.7764402129642354
0.7356479749613908,0.2931961316252609,0.12427886359399509
0.012618867522040333,0.2574473004303923,0.7203603521488671
0.6996969170679429,0.7469461315623269,0.7515468692224831
0.9336890391346114,0.2077610676395245,0.6977403408187852
0.32038237641964806,0.02126563798049974,0.7806681372604418
0.2642006306911726,0.30937739503036354,0.0017607113793618456
0.6557002940140914,0.052270297882521244,0.3776648442183653
0.001841385704948184,0.23641629983201895,0.40205525906078854
0.5937280059969753,0.7824307015697549,0.26685092202759675
0.763172754929057,0.21809986351530797,0.9481188493089702
0.7211977424337076,0.44479399538713027,0.7407116210985046
0.3202482414517498,0.4058785291765895,0.6304306877713469
0.9313250176110036,0.6115217792327645,0.6163843033827843
0.6667838667876411,0.35986908197291256,0.3910712639101771
0.3128443207852384,0.9904228248111411,0.7018577993642414
0.8212496290745149,0.9878079345599976,0.598612814925081
0.009317295228463585,0.9477138968290733,0.87831519345142
0.3431620786292102,0.7983630509779752,0.00996681122824461
0.836893172020708,0.7098821357926829,0.9887991074259272
0.9940165169006493,0.21116589121766938,0.2584389904577513
0.24527062389355103,0.03608828738625702,0.18752672386446045
0.7657836670200767,0.8158248898653394,0.03335014196277064
0.027257744257671246,0.8646194468602866,0.3379475880232131
0.18930808635364704,0.7959730135526004,0.5379397721552676
0.3971516228280423,0.11762719139797284,0.41275232208454504
0.7348789557674498,0.018847269421054857,0.7277485195730172
0.9907506703598796,0.3407472229909787,0.008945639860024945
0.2917426821117396,0.9938965470818527,0.3783278720812836
0.482712350790942,0.7770166232528236,0.9873515095976414
0.4843720698120316,0.3171572412625667,0.1725640321831724
0.012588509533708936,0.33038877206846473,0.9628319749488711
0.12279684544412928,0.537822211433499,0.29586587957146726
0.5963573718802003,0.9747413222729072,0.7361772368468982
0.7462746378305808,0.01982041396590728,0.06571179136346494
0.2854492928272716,0.5879866139434158,0.9893999026555534
0.5513020882228435,0.3170861323415558,0.8748091035680188
0.7346744342235366,0.5285871429505462,0.20649979320303513
0.0010388291717072784,0.7323070681467574,0.7669038480748542
0.28278163097118225,0.5779619538262624,0.0920047892910335
0.018388136751855133,0.2967394362753144,0.1473945930510775
0.6994820841630128,0.7820196831822872,0.5167752714108486
0.5034649300408625,0.5712135951620009,0.738546523373771
0.10769435759861867,0.47595356762100194,0.8004792713612445
0.11154024119280281,0.7556956145879279,0.020684990971294837
0.713529002421955,0.9849823867625267,0.2580038504845289
0.028246514216181295,0.009685001670954763,0.2737540490814644
0.9918774914148084,0.6880241359253046,0.2085561499882217
0.3002323751970939,0.5617859689450501,0.44604138703980123
0.2485357440032402,0.9863930407199937,0.09823450389014843
0.22160406695691515,0.19385575969324753,0.6677103826055405
0.48844098732326446,0.9966647688016004,0.2723999292920163
0.1782360712660067,0.7778930564839476,0.9415147239423214
0.8279365352666495,0.20458085299286732,0.4322925155771127
0.4211367696726237,0.8217225220008092,0.41425145444857536
0.06305654863183596,0.0508645847338266,0.7676733641061078
0.21430089569119892,0.11191393436217112,0.991644904284793
0.44132109636868644,0.3772612818424066,0.4546129775233184
0.1537155498534145,0.37091215260803523,0.5013909660135726
0.5107285814046573,0.7767937312707871,0.6581169907983689
0.9579396806619392,0.006537986105681903,0.7624483954005283
0.8231343373146425,0.6051940708823992,0.426113537424202
0.787441239308438,0.9461268295540943,0.8244835139493693
0.44223693783842777,0.5955677337208714,0.291919526592025
0.9041746199920072,0.029815996548038348,0.20006252295892013
0.7732873598742579,0.42496399715843125,0.9592507628510987
0.7042969079065236,0.6038431469752412,0.006218603160915603
0.9305797532329854,0.44691796326603594,0.18209204552899105
0.5849325640440229,0.001914046577239259,0.5615836659120325
0.7273883151068571,0.23593596379907866,0.74572252033635
0.913930625979866,0.4108911852445727,0.6313833850003897
0.9691814974122183,0.6636930616543503,0.8314150691465891
0.5485407488374064,0.7822092785437823,0.02607883353316065
0.7165499473169571,0.6043260356910548,0.6104101887466092
0.420538862055574,0.20260372853814268,0.9857731305021642
0.5689079994611465,0.4027388917350667,0.6061584742305556
0.929391605618599,0.8195784763316758,0.5527945814091666
0.43456336441330723,0.18272129268764614,0.7897271890262225
0.38726735409240554,0.08654557425758114,0.6066911830734611
0.19783897593888533,0.17161170437369322,0.45186353130261503
0.9867238546714486,0.25448312312317967,0.889352788944301
0.43472496816210293,0.19789772790782634,0.0269438485739103
0.9681118049183339,0.9945461860390198,0.2196203857511243
0.061177388822083345,0.6987766411495592,0.43012433862760047
0.23133104698099405,0.08582155099932975,0.0018685102959128397
0.9854612944432896,0.2762803854642998,0.5138728824648714
0.71840520755979,0.01744307370144116,0.9483470253886004
0.41115371322605376,0.9709884142913504,0.8779460911729464
0.5379534697763563,0.16268279225233329,0.2678349122395509
0.16006649971835873,0.8703211256888983,0.7774805244197135
0.581060272922725,0.39579681083348695,0.010570736101231493
0.2409991993977575,0.5657872055005922,0.6874267743648558
0.1613493077933844,0.41833874492015455,0.15900022306091977
0.9622359639904667,0.9898957356913405,0.4354259060070237
0.7092630813503695,0.9547076394252745,0.45210462264853135
0.810037319150221,0.5720252435261204,0.8422508788072712
0.9920382857223328,0.6767975648620027,0.4208243001508277
0.7964210473890807,0.7309930732575595,0.24130751370275572
0.9820621523074541,0.9260809365133882,0.9554613710900273
0.04005898172652966,0.6684416694277768,0.19789311879737115
0.9405235626438139,0.8163871037285254,0.08740730316332435
0.5024901300146084,0.009997956601580649,0.7848605515061869
0.6610210796816836,0.17544242745871597,0.007039742805096227
0.8826500198022836,0.19079945628298578,0.09360115322845897
0.41282488962086805,0.3975529054294932,0.7865914084961061
0.1297620244006844,0.23241512623824,0.8646728352719564
0.20067777604938597,0.2252174472502424,0.16698324258188457
0.8306947781212548,0.9971570840221271,0.10325188860142909
0.7867592956601634,0.15914513277350273,0.24337133501145713
0.6295573796005282,0.5319471121935777,0.35480186259399016
0.7874269459794084,0.4515474586904673,0.51057104212608
0.009150812821657084,0.4221594956626372,0.36907759718472355
0.365768399396597,0.8505736802114293,0.5861494334039723
0.2565939048998227,0.011734248506657052,0.38761483979727906
0.6603372191085295,0.8060016567130021,0.9726515505895812
0.7655782676710998,0.4387384010571891,0.019926138062396515
0.3697552003164569,0.4631655764970495,0.20119917488558892
0.4458789572215561,0.6118561075438713,0.9220296304427763
0.6061943109602486,0.13904319915486907,0.8401133846755785
0.15176387662768998,0.6541529725183068,0.8081701385085028
0.7536405487053977,0.11590268727232378,0.5620314471270871
0.38073118068694656,0.255442118581089,0.5626714555859691
0.15556224903889604,0.9045676901811956,0.22926031196331575
0.8460543679761746,0.3608143149986206,0.3042237088004961
0.46249963718615117,0.8448258286572493,0.17928115602851935
