x,y
0.9919742570825492,0.7602504936290938
0.027782212100630033,0.020985610901693263
0.03638725539866716,0.9866807713990301
0.8983318313456703,0.005073988868802726
0.4241043523432625,0.507176504762015
0.5397552511546966,0.9996408128541678
0.4659403914277157,0.04500822649421288
0.0008151501093071056,0.5559858794739195
0.8016975103188043,0.40639040663023085
0.674965650258185,0.6929973860912874
0.2847933506601176,0.8097914114681823
0.23985784943306965,0.24846953559990426
0.8414636593161022,0.9942333738685503
0.5702042244574164,0.30321223435466527
0.9948197637929391,0.22476807764115325
0.011221997353428104,0.30030767828600946
0.6820033023513656,0.11296890342307042
0.06989213647339398,0.7699810670246088
0.21258026476118186,0.6017752518485602
0.9597300031662894,0.5482274999804845
0.26127494415798,0.002869058004299818
0.49269542833098756,0.7852965516463215
0.25680428718365234,0.9997063812160516
0.684519988037842,0.8742252342893057
0.6039009096082203,0.5225124793726224
0.1831694767358094,0.4193665051100022
0.4056349952824698,0.2723153378613764
0.8000825904977873,0.2289784781338592
0.09839360702074162,0.16559372724006372
0.830269329675207,0.8080247850036745
0.8148744855745335,0.6156800916112243
0.9889017259386945,0.9329005532355432
0.3984443356702403,0.9154467695346564
0.9549699377311319,0.39397100297374454
0.37333237779645445,0.6506948729979857
0.35302448765000627,0.12798995421195714
0.5424256655705652,0.648193716773385
0.32377916412199315,0.41007631097284136
0.17439211641207364,0.8901802078309768
0.8982027664928387,0.1352557740065342
0.5259988318478126,0.1597912079895959
0.7018883818682169,0.31315414409280795
0.47127246695646596,0.3862293088091082
0.5864656188196601,0.00350915276633057
0.04908871031557871,0.4388983276218831
0.7104405155995276,0.9975915360227868
0.7805497119566785,0.04676762346519714
0.7193631205642194,0.5050113264705823
0.6342316508212116,0.40742812327816147
0.311790204082546,0.5330360253547303
0.08964572618868627,0.6290676774499044
0.22688874170024165,0.1346990101090726
0.14092886288459783,0.02953769450882404
0.12223715164679194,0.2837125205701334
0.9141153555446663,0.6811557161327262
0.007149676708666175,0.8799611931951125
0.2273865369277781,0.7166879067775062
0.8554069474812521,0.501302409991405
0.9084686530267465,0.2911322290731887
0.5060651459482802,0.8966022942974132
0.6128052100428658,0.7945216735552693
0.8899738650541483,0.8978851451418289
0.6566295431329936,0.21318577070347433
0.3861643281277496,0.7997730974189866
0.0035159504118735807,0.6830477512671808
