x,y
0.9178049421356208,0.23418273929426936
0.03638725539866716,0.9866807713990301
0.015116299946258072,0.06812166713808787
0.8175662347045213,0.9938563345085265
0.4175068423030167,0.54110867562534
0.49597758177436224,0.013497120205335777
0.0008151501093071056,0.5559858794739195
0.9856349583375199,0.6296430892690237
0.4208776313595325,0.9617628424386433
0.24169907749737107,0.28458210688762386
0.6747749879865803,0.7203841825786305
0.6138250653752374,0.31204953710781536
0.22989690655648265,0.7697690370048486
0.7424034040613099,0.05126264162453764
0.8127015844330612,0.45606867065557255
0.9969370620932515,0.003600222013997123
0.26127494415798,0.002869058004299818
0.011221997353428104,0.30030767828600946
0.9969572534108978,0.8622938826788153
0.4630964429171561,0.7508656871144405
0.20405621588257483,0.49252814579071036
0.6293437697073738,0.5279068132659713
0.014171362067089577,0.7917934302451333
0.6227542254846902,0.9873904408163053
0.4278142316266481,0.2410452550732225
0.22584663142220784,0.9935649881695278
0.9980582657838833,0.4187146760193492
0.8399760460479837,0.7832709993140192
0.5880184683636874,0.14610893959397742
0.8148744855745335,0.6156800916112243
0.16657839792441342,0.12732863636933545
0.4883100398686394,0.40014611261746635
0.7794892911891859,0.3072652768525477
0.2871759161932044,0.6296099214243922
0.33125549007675403,0.41526785869151406
0.3184125091899376,0.14090470836831326
0.5757293643248036,0.8488031700000933
0.14178448665455834,0.619468381587632
0.07225145150537282,0.4275043811642748
0.7350286541025275,0.8744505879010827
0.12578128789556353,0.8738072555316599
0.5409915180040357,0.6317323711141689
0.34301376138274076,0.8368801369711533
0.7873071994948472,0.17451762820540007
0.9956244005049412,0.9904643096096742
0.8704309938641404,0.048292853089035526
0.9664182852614199,0.1200322017537998
0.9621944992893816,0.7477629317773276
0.05460514481256862,0.17990964577527968
0.3746442854465116,0.03580665738802169
0.6852755526077442,0.424189813399378
0.028751988756699043,0.6757109548038348
0.8852848750185413,0.3652741375354386
0.6367705162964791,0.003523740040503487
0.9419238749816328,0.5234105808097547
0.4462723467918809,0.12976652972486347
0.8899738650541483,0.8978851451418289
0.12223715164679194,0.2837125205701334
0.11849121367031779,0.7417595697590881
0.36024156511322847,0.7114367654169493
0.9952554196718469,0.3070499073836337
0.47266634532911966,0.8681560962054512
0.6737527942156536,0.20599521356611583
0.2391843138150107,0.8900088790003374
0.20358379073114763,0.3803907425392933
0.5322243478503123,0.23050252596200738
0.14092886288459783,0.02953769450882404
0.6722707159147032,0.6200171797337253
0.5828497811535293,0.4397309115540876
0.3179666849915681,0.9555047594950037
0.311790204082546,0.5330360253547303
0.5172209740944651,0.9848263395618555
0.7729545769655558,0.7096114992817008
0.34996703263198903,0.3188262659124498
0.4440498143182907,0.6346559830326199
0.019673747358218918,0.8848669964804959
0.584239419972666,0.7383940200609809
0.8883916203769033,0.671060050021695
0.8754109880176192,0.1504759324174435
0.3369142551622274,0.22870356453189278
0.506530947793812,0.5411165775204366
0.6797460403657243,0.11441522557578387
0.7104405155995276,0.9975915360227868
0.733796312435558,0.49784497846462417
0.6595313399619668,0.8071536098267766
0.1864036256898044,0.21152809347598278
0.21642040199832657,0.6791678996391951
0.4241771725807425,0.45422141059284526
0.6612157304437016,0.9134135706356247
0.5059993094806826,0.3187696874440611
0.08393959424689545,0.5568110168772892
0.5779747189474269,0.0643520592348259
0.7591064741687523,0.7958702421474302
0.22571147899938082,0.5767977434906241
0.08952909262942588,0.0999880446303677
0.6940529204072935,0.3024748799127047
0.8356705053886437,0.24931951319439594
0.1402090139252623,0.9531952190652202
0.8610064029783923,0.5201054416636586
0.36163642681145514,0.5970929420848335
0.4110797209448963,0.3689991884551108
0.2547937241298449,0.09568866546172328
0.9948197637929391,0.22476807764115325
0.8197617966436147,0.8661902420906182
0.9027811534736793,0.9735455227130992
0.9106881029580173,0.5928765125840472
0.7423777160164391,0.37424659420084727
0.25893556973150855,0.43662065844948394
0.9058677165040843,0.4377584516313736
0.262062230055189,0.212534277863762
