x,y
0.5880184683636874,0.14610893959397742
0.03638725539866716,0.9866807713990301
0.9956244005049412,0.9904643096096742
0.007973227518354276,0.36377025204687796
0.5176758790216751,0.707655895566525
0.9917975592807442,0.46115027693144073
0.9969370620932515,0.003600222013997123
0.19644798093616234,0.02098844864457594
0.1759957865014119,0.6743925005689738
0.3708297608718498,0.4037331448549255
0.6654960214312121,0.991871797024852
0.6735032989712265,0.43465786762684144
0.3352565853492615,0.9910099707024282
0.8298743644829939,0.7104908257850107
0.8495147141106656,0.22400773304617905
0.2145902125484599,0.24891168639138517
0.4288409367681667,0.000594813859835952
0.0014952572542066278,0.07871780384416505
0.014171362067089577,0.7917934302451333
0.7283495977410882,0.012313091749542648
0.33664590901926983,0.7980661679352328
0.0008151501093071056,0.5559858794739195
0.36163642681145514,0.5970929420848335
0.1816684085003546,0.4365146508338521
0.5060651459482802,0.8966022942974132
0.8328990922300933,0.9034734563104238
0.4086116972870111,0.178472066744625
0.6722707159147032,0.6200171797337253
0.6711713897169187,0.7949945644145644
0.9876283359132704,0.6446655476744335
0.17439211641207364,0.8901802078309768
0.5393558944283801,0.3355997745958139
0.8275448042747218,0.5463470557540896
0.9963349648064314,0.30336702007680816
0.7003817217478698,0.27468803234053585
0.5343824191270675,0.5046685070572965
0.8519604225693135,0.3957540314454765
0.9473779048760921,0.8023758575252385
0.8616528837225234,0.0783841839403493
0.5789301232474666,0.0023654983402915386
0.07485648961231373,0.23792753722949667
0.9857151603169926,0.14269862421961632
0.2874171222968721,0.12210952686402177
0.7439339624271899,0.14598283284433045
0.23494537155260775,0.5653078835189078
0.34189156460764036,0.2868167711515218
0.028751988756699043,0.6757109548038348
0.10381170811701346,0.1237134033846573
0.3943998096990998,0.8950935132326184
0.28575696005585605,0.6823364708776601
0.4241043523432625,0.507176504762015
0.22584663142220784,0.9935649881695278
0.5162557307402761,0.22765196822890454
0.5397552511546966,0.9996408128541678
0.4847351447326612,0.10246498523396586
0.3152653903929805,0.49651623693659097
0.41211346552298367,0.7026334899847625
0.7213151894651053,0.90288350302568
0.14843171858866133,0.3299385873862637
0.6128824795825127,0.9014952047411924
0.27808001815817907,0.8989547704390767
0.550411531475533,0.6073351871942518
0.22989690655648265,0.7697690370048486
0.45354503672688706,0.8087534549188355
0.31572226743828113,0.023884242736874284
0.11592099095342268,0.80095228201518
0.1086472079260602,0.5986064448491958
0.26998499791160746,0.38676824249305664
0.727510588658863,0.7110167536779332
0.4775691724220743,0.4220524306009338
0.9990557776053138,0.8882694099163525
0.08247411193513354,0.43654714956864704
0.9421695799908134,0.5469231996387883
0.07777353302876355,0.016092194562066897
0.8836044033440693,0.626485522339952
0.6293437697073738,0.5279068132659713
0.7719766653500593,0.7978823814157551
0.7955250365600613,0.9917234773643918
0.07957682380100772,0.8888391168502118
0.7707582002108787,0.34720615104952324
0.9027811534736793,0.9735455227130992
0.19715161265158831,0.14722061088468097
0.42851705641681137,0.3224044256190596
0.5776531713393075,0.777850030470608
0.44934283231096783,0.9824106999985156
0.755639214717592,0.47268161378735063
0.92829920931365,0.7122953754244594
0.5854883043079264,0.4127984409030564
0.396400141797692,0.08715559537251905
0.9084686530267465,0.2911322290731887
0.60327050047769,0.276374289780305
0.8818130697066527,0.48238719660423146
0.6491577897560481,0.04793749397872216
0.7715735353614257,0.607648854443788
0.017919808091568457,0.1776076294926624
0.7124837147638802,0.5475651885710925
0.3231262070859051,0.1965448615702592
0.8983318313456703,0.005073988868802726
0.6064564500640474,0.7011565206633122
0.9061065302559268,0.1587628982393503
0.8521374322680693,0.7988921501780339
0.6664300000188421,0.20244558063078089
0.9114001276075723,0.8944314486018174
0.9948197637929391,0.22476807764115325
0.07035750792745421,0.5210223502577412
0.6460914242479843,0.3402452309888431
0.9549699377311319,0.39397100297374454
0.43856867969456026,0.5820905604407086
0.0666829814721509,0.316684044260675
0.826847722289092,0.2951173674974562
0.23589698467039044,0.32077018591638196
0.7874632258607734,0.08166130532309723
0.007149676708666175,0.8799611931951125
0.09217196366432456,0.7324082908447156
0.42449140400514185,0.25000745638437327
0.23121985070402296,0.8444988106623602
0.1402090139252623,0.9531952190652202
0.253451820388917,0.4565233728360887
0.6797460403657243,0.11441522557578387
0.1642252776676888,0.5055577935290521
0.5017697068481393,0.033929508053590074
0.9780161065793634,0.0726033258184835
0.5525101050977582,0.08325980579208181
0.14383721873173638,0.2446288784292091
0.8250450417078262,0.13959061072678325
0.4819688070232365,0.650223171221049
0.5245947521792206,0.8322328579419366
0.295717748788048,0.6055474645022205
0.9224099503048626,0.2227885004375899
0.666037941643592,0.8638080595159586
0.014145663832113242,0.27900216622568097
0.17261891054650602,0.6066041912667299
0.12732866124463926,0.06390995299774815
0.20862831916150504,0.0837070825201619
0.5259988318478126,0.1597912079895959
0.5927948413100455,0.4781569290250359
0.9919742570825492,0.7602504936290938
0.3518579446467621,0.6925812632643461
0.2896335834422682,0.7575831460351032
0.1695349337183516,0.76268766962756
0.2744185002460604,0.23283606520079858
0.3348900912024487,0.87778617670539
0.12267958809364954,0.18118574293555534
0.20358379073114763,0.3803907425392933
0.5759837008146427,0.22025952923021863
0.5963213772858024,0.9589229269508074
0.6790369764165196,0.49496526328709456
0.35302448765000627,0.12798995421195714
0.8127015844330612,0.45606867065557255
