x,y
0.02183260843889298,-0.1935009302024029
-1.2042176456734197,-9.912259883672633
5.968002037435829,1.2670780281223275
2.422811365711105,-5.520690479923477
0.6774928082434828,5.442199367270832
-2.7606250875783176,-4.965656062229655
3.1977151225520415,-1.9214496599298094
2.6809152466050468,2.520457958323749
-1.932254192241457,3.1516382185601715
-0.3664745613805807,-6.884442062372072
0.02865631950631825,-3.818714407774041
1.7773668088359145,-7.955028632639717
0.32281252091040924,2.379885862144303
3.658648788643527,0.4206620004928023
-1.4928659922416048,1.2325456983089675
1.1958949151775597,-2.256375464080062
1.7335098721698914,0.7084211541970635
4.519214448520263,2.4583079281559894
1.9973500163850486,4.233131565628836
-0.9905078996284813,-5.265660226364794
-0.46412788944180794,4.069401181766657
0.7523725118175639,-5.3348098255094145
-2.018835785196556,-7.04889873805158
1.97847173121176,-0.942933409183575
4.473590984873093,-0.8325947502963762
-1.4043378339349406,-3.962461221996019
1.3254466542363996,-6.681229077433949
0.059988052097234734,1.1049622926175164
1.5011122364189584,3.0220856232906668
1.4987008963380364,-4.328119151056865
-0.7485552090089145,-2.8536390512604495
0.5389520472974083,-7.963193524455912
0.7673816746028033,4.050257477791693
3.598575180741108,1.6500767264634768
3.8865592443388923,3.502943874819295
4.83955959931774,0.820086693463395
-0.8662618720923092,2.555236910243062
3.284494101839894,-0.7570557111405711
1.7570421951065076,1.8498953883380973
-1.8914297360587469,-5.914054946798136
2.627480618752923,0.10990932890832705
-2.411095909786406,1.7929357008479871
-1.5001806428297897,-7.963254880747321
1.0651762169778718,-0.28396631343342404
2.7872461980917738,3.5346791238213005
2.7351641955269277,1.1441834328963456
-0.11294878221824486,-4.794408600926891
-0.0850726579870009,-5.854077329847378
-0.42891554444145646,-8.066946220622215
0.0598752014764474,3.288628898400617
5.209401957073677,1.8176319062242157
0.9864172736218438,1.2635155053731426
-2.7322814983196078,-6.456672683091795
-0.6476791271318656,0.4413902104482563
-0.7049300098669089,1.6761078913689313
3.562513899576658,2.658004609433898
-1.1373130415400732,-6.377194719271376
0.49776217772763687,-7.007631846781145
0.8705037628545613,-3.595944620625077
2.6200504342096615,-6.36776148637474
2.3374401455058815,-4.65530009573661
1.496389711856305,-5.7623229686871875
0.6340209508538259,-4.436516002096024
4.406341779898558,-0.010129709158767541
-1.209034773507761,3.518516210992181
2.378111731327403,-1.626166113563702
-1.9204732608459563,-5.130866827992819
2.0988952253710114,-7.243655548994301
0.6912706401675288,0.3963406979183526
1.1290481971675947,2.3044134191941397
1.1814620218592404,4.86077504986187
1.8011374705286871,-0.06191236896007801
3.958531093973768,-1.402426083462696
-0.7819464452173894,-4.450648345117837
-2.1075249588797824,-4.217557486954741
-0.022836828036667492,-3.023647220492937
-2.755094959717815,-5.713970518936404
0.7969574413820967,3.285117494770902
-0.9690494388050009,-7.301123229667424
-1.494720605414751,2.1909003948648254
0.7730165606649498,-6.058589094095674
4.033778916109884,1.0372829168165043
0.4544356056162693,-0.7687628453734345
2.892205827142356,1.831996306451172
0.012085687405902767,5.251746402057822
2.141413326278342,3.371969508290457
-1.057228948775358,4.370642334230406
0.3413725247678428,1.7060165002036938
1.1663339420984313,-8.184156621782154
4.303800975405251,1.843588240672406
-0.8319335355212412,-3.4927906982003893
3.2438916811971095,-0.07570067891140797
3.370077860552028,1.039517730657751
-0.29218366568201115,2.2071575387293563
2.6706834331389486,-0.9019645827810476
-0.011748021021928012,-7.402470693192004
1.4300806945280298,3.9878506286893103
0.2787275234548184,-6.425871440516721
1.823301468772408,-6.283178180111183
0.18099606100781732,4.230789411576933
-0.5380918878070403,-0.44030693919788755
-0.6848571748098388,-5.971266825501123
2.141764816981106,1.2698107382435988
3.866948524598382,-0.597861431117845
2.102170891649897,2.363828081212563
-0.7555531759903271,1.0857787276501387
-0.3797216928998429,2.8890585574826635
1.3107857600052104,0.30636187224763023
-1.7354948970977682,-6.470480152595571
3.088707331918495,0.5359571149219006
-1.221109168124006,0.4982892076388348
0.16238620355591687,-5.299198131664165
3.0983364738551376,-1.2982681412011212
-1.4212472183309004,-4.53421927387462
-0.3977000345977229,-5.380545487048046
-0.6104168008373303,3.5322687063244476
1.0917582332324969,-4.896105671285336
2.3907830316760017,0.7105400461157255
1.4415355318144876,-1.7758278166686017
1.2252814568207109,1.7450523020910087
-1.2600752417089123,-5.729138922375225
1.6132305273288716,1.2960987332330522
-1.3312727606933117,-6.91647328666534
1.0116403549839053,-7.106381065529066
4.939526076848114,1.3695315766044653
-1.5216607569257863,2.832890812687231
0.5803681922730348,0.9407447081183857
1.5734457210016322,-0.6195326182079293
4.330648808511862,0.6141213920283882
0.6853477142078188,2.7420905260283526
2.1510154508750343,-0.435932289143413
-0.3862980300595576,-6.379448895819955
3.9187600348445257,2.301047422206153
2.7968833789259118,-0.3644990389782812
1.1060834868571392,0.779654438141399
2.409003012435038,1.9445555696952104
-1.016148665417928,2.070412938203048
2.342678704614304,2.876068403924897
-0.06272909134621893,-4.30967934423436
-0.18634114558138526,0.5913090739896629
-2.4622944508228732,-4.54810750498303
-1.721764100494164,1.6596534581154614
0.8164124795281053,-6.642717801048819
5.2935590749396315,0.9802660084548207
0.7023892605505384,-7.512408902209876
1.6518772980145184,2.515235639804204
0.7649340788927678,4.63726770745799
0.4252631851625701,3.587977461167863
1.0553754676008906,-4.029951176786106
0.7651128076889973,1.9119137601412763
2.121735690096437,0.3246459996321871
-0.6749672648349271,-4.918188473855322
1.5479647492081399,3.4890311265368856
0.3738194824133112,-5.777172037969777
-3.1327199348984,-5.451359623888127
-0.8869007705414367,3.0143742381875125
3.7029645019634883,-0.06804524591505101
-0.16879659223894888,1.7654665212342717
4.104307558032312,2.7180482736697127
1.9955212202672157,-5.861376470548078
0.5348477301124905,-4.939828268162388
-1.9260358777443893,2.6354900753027133
-0.4033177240617069,-3.939154209758862
-1.0738874563877676,1.398931991794468
-0.9034950206663436,-6.795280604490703
-1.6872341817147325,-7.344912229641416
4.025832072418806,1.4982812199626823
1.3412817232353236,4.448885738691327
1.5474505008966246,-7.062656575286619
1.0621210650242756,-5.6892062454376475
-1.6526921513973816,-5.530351723416771
4.740147016941882,-0.2932873590488816
-0.0632532292579695,2.5841402851046826
0.06823242733830864,-6.901074435554593
0.4737835392250792,-0.33532327500614967
3.3401381001497663,3.026528412463681
-1.0831283738717612,3.9275220170867002
1.1073399670364608,2.8035388746482557
0.877499073065559,-8.494409623145327
-1.2539156506209388,-4.9204134286737125
-0.9853648695501915,-4.00233589838627
0.06463670859312151,3.827061008239385
